id,utt,annot_utt
183,私のドリームズカムトゥルーのプレイリストを流して,私の [artist_name : ドリームズカムトゥルー] のプレイリストを流して
184,私のプレイリストからあいみょんの曲をかけて,私のプレイリストから [artist_name : あいみょん] の曲をかけて
185,プレイリストを開いてキューの三番目の曲をかけて,プレイリストを開いてキューの三番目の曲をかけて
186,お気に入りのプレイリストから最後の曲を再生,お気に入りのプレイリストから [song_name : 最後の曲] を再生
187,音量を上げる,音量を上げる
188,音量アップ,音量アップ
189,音量をミュートする,音量をミュートする
190,プラグの電源を入れる,[device_type : プラグ] の電源を入れる
191,プラグのスイッチをつける,[device_type : プラグ] のスイッチをつける
192,プラグの電源をつける,[device_type : プラグ] の電源をつける
193,ジョークを言ってください,ジョークを言ってください
194,何か冗談を知っていますか,何か冗談を知っていますか
195,何時,何時
196,時間を教えて,時間を教えて
197,何時ですか,何時ですか
198,ドミノピザはお持ち帰りはやってるのかな,[food_type : ドミノピザ] は [order_type : お持ち帰り] はやってるのかな
199,私の好きなピザ屋は持ち帰りが可能ですか,私の好きな [food_type : ピザ] 屋は [order_type : 持ち帰り] が可能ですか
200,中華料理屋から配達を頼むことはできますか,[food_type : 中華] 料理屋から [order_type : 配達] を頼むことはできますか
201,設定したばかりのアラームを削除,設定したばかりのアラームを削除
202,アラームを削除して,アラームを削除して
203,私が設定したアラームを見せて,私が設定したアラームを見せて
204,何かアラームあったっけ,何かアラームあったっけ
205,アラームを表示する,アラームを表示する
206,東京の天気はどうですか,[place_name : 東京] の天気はどうですか
207,岩手の天気を教えて,[place_name : 岩手] の天気を教えて
209,読みやすい照明にしてください,[color_type : 読みやすい] 照明にしてください
210,見やすい照明にして,[color_type : 見やすい] 照明にして
211,部屋を明るくする,[house_place : 部屋] を明るくする
212,照明をつけて,照明をつけて
213,今日の日付は,[date : 今日] の日付は
214,今日は何日,[date : 今日] は何日
215,曜日を教えて,曜日を教えて
216,今日の天気はどうですか,[date : 今日] の天気はどうですか
217,外は雨が降っていますか,外は [weather_descriptor : 雨が降っていま] すか
218,外は雨が降っているのかな,外は [weather_descriptor : 雨] が降っているのかな
219,明日は傘を持っていくべきですか,[date : 明日] は [weather_descriptor : 傘] を持っていくべきですか
220,ロックミュージックリストから何かかけてよ,[playlist_name : ロックミュージックリスト] から何かかけてよ
221,照明を緑に変える,照明を [color_type : 緑] に変える
222,この曲を私のお気に入りリストに追加,この曲を私のお気に入りリストに追加
223,これはなんていう歌,これはなんていう歌
224,olly ライトを消す,olly ライトを消す
225,照明をオフ,照明をオフ
226,床をきれいにして,[house_place : 床] をきれいにして
227,炊飯器ソケットの電源をつける,[device_type : 炊飯器ソケット] の電源をつける
228,炊飯器ソケットを消す,[device_type : 炊飯器ソケット] を消す
229,ラスベガスは何時ですか,[place_name : ラスベガス] は何時ですか
230,北京は何時ですか,[place_name : 北京] は何時ですか
231,出前館で寿司を注文したいのですがお願いできる,[business_name : 出前館] で [food_type : 寿司] を注文したいのですがお願いできる
232,朝の六時にアラームを設定,[timeofday : 朝] の [time : 六時] にアラームを設定
233,午後四時にアラームを設定,[timeofday : 午後] [time : 四時] にアラームを設定
234,olly 午後三時にコンサートに行くようにリマインドして,olly [time : 午後三時] に [event_name : コンサート] に行くようにリマインドして
235,コンサートに行くように午後三時に通知して,[event_name : コンサート] に行くように [time : 午後三時] に通知して
236,朝のフライトのためアラームをセットするのか,[timeofday : 朝] の [event_name : フライト] のためアラームをセットするのか
237,朝目覚まし,[timeofday : 朝] [alarm_type : 目覚まし]
238,何かアラームはかけてる,何かアラームはかけてる
239,京都では雨が降っていますか,[place_name : 京都] では [weather_descriptor : 雨が降っていま] すか
240,今日は雨が降りますか,[date : 今日] は [weather_descriptor : 雨] が降りますか
241,外はどうですか,外はどうですか
242,日本では何が起きていますか,[place_name : 日本] では何が起きていますか
243,世界では何が起きていますか,[place_name : 世界] では何が起きていますか
244,ケンブリッジで何が起きてる,[place_name : ケンブリッジ] で何が起きてる
245,n. h. k. のニュースを見せて,[media_type : n. h. k.] のニュースを見せて
246,olly b.b.c. のニュースを見せて,olly [media_type : b.b.c.] のニュースを見せて
247,東海テレビのニュースを流して,[media_type : 東海テレビ] のニュースを流して
248,olly 、毎日新聞,olly 、 [media_type : 毎日新聞]
249,何か hihop を再生してください,何か [music_genre : hihop] を再生してください
250,ちょうど今、ジャズが聞きたい。あなたはどう？,ちょうど今、 [music_genre : ジャズ] が聞きたい。あなたはどう？
251,olly 、デスメタルを今かけて,olly 、デス [music_genre : メタル] を今かけて
252,今デスメタル,今デス [music_genre : メタル]
254,お気に入りのジャズプレーヤーから私のお気に入りの曲を流して,お気に入りの [music_genre : ジャズ] プレーヤーから私のお気に入りの曲を流して
255,仕事の後でよく聞く曲は,仕事の後でよく聞く曲は
257,olly 私の好きなピアニストから音楽をかけて,olly 私の好きな [music_genre : ピアニスト] から音楽をかけて
258,聞こえない,聞こえない
259,ちょっとうるさい,ちょっとうるさい
260,全然聞こえないよ,全然聞こえないよ
261,全然聞こえない,全然聞こえない
262,照明を青色に変える,照明を [color_type : 青色] に変える
263,ライトを青色にしよう,ライトを [color_type : 青色] にしよう
264,照明を青く輝かせる,照明を [color_type : 青く輝かせる]
265,おやすみ照明はオフ,おやすみ照明はオフ
267,ここはひどく暗い,ここはひどく暗い
268,明かりを明るくする,明かりを明るくする
269,olly 暗すぎて手も見えない,olly 暗すぎて手も見えない
270,何時ですか,何時ですか
271,今ダラスは何時,今 [place_name : ダラス] は何時
273,この曲は何,この曲は何
274,この曲は,この曲は
275,モスという曲名に込められた歌手の思いは,[song_name : モス] という曲名に込められた歌手の思いは
276,ハナミズキをカバーしているのは誰,[song_name : ハナミズキ] をカバーしているのは誰
277,名古屋の天気はどうですか,[place_name : 名古屋] の天気はどうですか
278,金沢の天気はどうですか,[place_name : 金沢] の天気はどうですか
279,今日の京都の予報はどうですか,[date : 今日の] [place_name : 京都] の予報はどうですか
280,ブレグジットの交渉の現状はどうなっていますか,[news_topic : ブレグジットの交渉] の現状はどうなっていますか
281,米ドルから英ポンドへの為替レートはいくらですか,[news_topic : 米ドルから英ポンドへの為替レート] はいくらですか
282,韓国の次の選挙では誰が勝ちそうですか,[place_name : 韓国] の次の [news_topic : 選挙] では誰が勝ちそうですか
283,日曜は晴れの可能性は高いですか,[date : 日曜] は [weather_descriptor : 晴れ] の可能性は高いですか
284,夜は雨になりますか,[timeofday : 夜] は [weather_descriptor : 雨] になりますか
285,明日は強風ですか,[date : 明日] は [weather_descriptor : 強風] ですか
286,台所の電気を点ける,[house_place : 台所] の電気を点ける
287,ソファーの隣の照明を明るくする,[device_type : ソファーの隣の照明] を明るくする
288,明るくする,明るくする
289,モスクワは今何時,[place_name : モスクワ] は今何時
290,掃除機を開始する,[device_type : 掃除機] を開始する
291,台所に掃除機をかける,[house_place : 台所] に掃除機をかける
292,掃除機を点ける,[device_type : 掃除機] を点ける
293,世界のニュースを確認,[place_name : 世界] のニュースを確認
294,ニュースを教えて,ニュースを教えて
295,今日の新聞の見出しを教えて,[date : 今日の] [media_type : 新聞の] 見出しを教えて
296,米津玄師のプレイリストを再生する,[playlist_name : 米津玄師のプレイリスト] を再生する
297,米津玄師を shuffle してください,[artist_name : 米津玄師] を [player_setting : shuffle] してください
298,久石譲の曲を流して,[artist_name : 久石譲] の曲を流して
299,天気はどうですか,天気はどうですか
300,今日の予報はどうですか,[date : 今日] の予報はどうですか
301,天気はどうですか,天気はどうですか
302,何をしていますか,何をしていますか
303,お元気ですか,お元気ですか
304,おはよう、何かあった,おはよう、何かあった
305,ピザハットでピザを注文する,[business_name : ピザハット] で [food_type : ピザ] を注文する
306,お寿司を食べたいのですがランチを注文してくれませんか,[food_type : お寿司] を食べたいのですが [meal_type : ランチ] を注文してくれませんか
307,寿司が食べたいんだけどお昼ご飯を注文してもらえるかな,[food_type : 寿司] が食べたいんだけど [meal_type : お昼ご飯] を注文してもらえるかな
308,サイゼリアでサンドイッチとスープを持ち帰り注文して,[business_name : サイゼリア] で [food_type : サンドイッチ] と [food_type : スープ] を [order_type : 持ち帰り] 注文して
309,今年はあと何日残っているの,[date : 今年] はあと何日残っているの
310,今年の大晦日は何曜日ですか,[date : 今年] の大晦日は何曜日ですか
311,今年のメモリアルデーは何曜日,[date : 今年] のメモリアルデーは何曜日
312,ここは暗すぎる,ここは暗すぎる
313,明るさを二十パーセントまで上げて,明るさを [change_amount : 二十パーセント] まで上げて
314,照明を最大光度にする,照明を [change_amount : 最大光度] にする
315,もう一時間静かにしていて,[time : もう一時間] 静かにしていて
316,ミュート,ミュート
317,今日は静かにして,[date : 今日] は静かにして
318,明日は雨ですか,[date : 明日] は [weather_descriptor : 雨] ですか
319,今から二日後の仙台の天気を教えて,[time : 今から二日後] の [place_name : 仙台] の天気を教えて
320,明日は傘を持っていきましょうか,[date : 明日] は [weather_descriptor : 傘] を持っていきましょうか
321,プラグを無効にしてください,[device_type : プラグ] を無効にしてください
322,プラグを有効にして,[device_type : プラグ] を有効にして
323,スマート充電器を点ける,[device_type : スマート充電器] を点ける
324,日経クロステックのテクノロジーニュースを教えて,[media_type : 日経クロステック] の [news_topic : テクノロジー] ニュースを教えて
325,幸せ,幸せ
326,夜,[timeofday : 夜]
327,日曜日,[date : 日曜日]
329,パプリカ,[song_name : パプリカ]
330,ボリュームを下げて,ボリュームを下げて
331,少し小さな音で,少し小さな音で
332,音を消して,音を消して
333,東京の天気の状況はどうですか,[place_name : 東京] の天気の状況はどうですか
334,名古屋の天気について知りたい,[place_name : 名古屋] の天気について知りたい
335,大阪の天気について知りたいです,[place_name : 大阪] の天気について知りたいです
336,名古屋は雪ですか,[place_name : 名古屋] は [weather_descriptor : 雪] ですか
339,やあいまコーヒーが飲みたい,やあいまコーヒーが飲みたい
340,olly 今日は貧しい人々を助けました,olly [date : 今日] は貧しい人々を助けました
341,コーヒーマシンを始めて,[device_type : コーヒーマシン] を始めて
342,コーヒーを一杯用意して,コーヒーを一杯用意して
343,明日の天気は,[date : 明日] の天気は
344,明日は雨ですか,[date : 明日] は [weather_descriptor : 雨] ですか
345,明日の外の気温はどうですか,[date : 明日] の外の [weather_descriptor : 気温] はどうですか
346,明日の天気予報は,[date : 明日] の天気予報は
347,明日の天気予報はどうですか,[date : 明日の] 天気予報はどうですか
348,明日は雨ですか,[date : 明日] は [weather_descriptor : 雨] ですか
349,明日は雪が降りますか,[date : 明日] は [weather_descriptor : 雪] が降りますか
350,持ち帰りができるレストランを探して,[order_type : 持ち帰り] ができる [business_type : レストラン] を探して
351,持ち帰りができるレストランかどうか検索,[order_type : 持ち帰り] ができる [business_type : レストラン] かどうか検索
352,レストランでの持ち帰りメニューはありますか,[business_type : レストラン] での [order_type : 持ち帰り] メニューはありますか
353,三月二十二日は何曜日ですか,[date : 三月二十二日] は何曜日ですか
354,次の三月二十九日は何曜日,次の [date : 三月二十九日] は何曜日
355,四月一日は何曜日,[date : 四月一日] は何曜日
356,次のアラームは,次のアラームは
357,アラームを見せてください,アラームを見せてください
358,今日のアラームは何時に鳴る,[date : 今日] のアラームは何時に鳴る
359,時間を教えて,時間を教えて
360,現在の時間を教えて,現在の時間を教えて
361,google play music の八曲目をかけて,[playlist_name : google play] music の [song_name : 八曲目] をかけて
362,秋元康の曲の中から二番目の曲を流して,[artist_name : 秋元康] の曲の中から二番目の曲を流して
363,プレイリストからランダムに曲,プレイリストからランダムに曲
364,現在の日付は,現在の日付は
365,今日は月曜日ですか,[date : 今日は月曜日] ですか
366,最新ニュースを教えて,最新ニュースを教えて
367,今どんなニュースが流れていますか,今どんなニュースが流れていますか
368,名古屋市の天気はどうですか,[place_name : 名古屋市] の天気はどうですか
369,明かりを消して,明かりを消して
370,ライトを消してほしいので消してください,ライトを消してほしいので消してください
374,天気について次のことが当てはまるかどうか教えてください,天気について次のことが当てはまるかどうか教えてください
375,京都では今、晴れていますか,[place_name : 京都] では今、 [weather_descriptor : 晴れ] ていますか
376,天気を確認したい場合には、天気アプリをチェックして,天気を確認したい場合には、天気アプリをチェックして
377,この曲をマイプレイリストに追加,この曲をマイプレイリストに追加
378,この楽曲を保存してくれるかな,この楽曲を保存してくれるかな
379,曲を保存して,曲を保存して
380,マキシマムザホルモンの爪爪爪を再生してください,[artist_name : マキシマムザホルモン] の [song_name : 爪爪爪] を再生してください
381,米津元帥のパプリカが聞きたいよ,[artist_name : 米津元帥] の [song_name : パプリカ] が聞きたいよ
382,サカナクションの新宝島をかけて,[artist_name : サカナクション] の [song_name : 新宝島] をかけて
383,ガレージのライトを消す,[house_place : ガレージ] のライトを消す
384,朝日新聞の話題のニュースを確認,[media_type : 朝日新聞] の話題のニュースを確認
385,インド時間に起きたセンセーショナル出来事は何ですか,[media_type : インド時間] に起きたセンセーショナル出来事は何ですか
386,日経新聞に何か死亡に関するニュースはあるか,[media_type : 日経新聞] に何か [news_topic : 死亡] に関するニュースはあるか
387,ブレグジットの新着ニュースがあったらすぐに教えて,[news_topic : ブレグジット] の新着ニュースがあったらすぐに教えて
388,スマートプラグをオフにする,[device_type : スマートプラグ] をオフにする
389,スマートプラグを点ける,[device_type : スマートプラグ] を点ける
390,スマートプラグソケットを切り替る,[device_type : スマートプラグ] ソケットを切り替る
391,私のプレイリストから曲をランダムに再生する,私のプレイリストから曲をランダムに再生する
392,私のお気に入りの曲をかけて,私のお気に入りの曲をかけて
393,私のプレイリストから昔の曲を流して,私のプレイリストから [music_genre : 昔の] 曲を流して
394,バージニアが正午ならカリフォルニアは何時ですか,[place_name : バージニア] が [timeofday : 正午] なら [place_name : カリフォルニア] は何時ですか
395,東部時間と太平洋時間の時差は何時間,[time_zone : 東部] 時間と [time_zone : 太平洋時間] の時差は何時間
396,岡本真夜のトゥモローを流して,[artist_name : 岡本真夜] の [song_name : トゥモロー] を流して
397,aiko の曲を再生して,[artist_name : aiko] の曲を再生して
398,明日は暖かいかな,[date : 明日] は [weather_descriptor : 暖かい] かな
399,最初のアラームを削除,最初のアラームを削除
400,再生し始めてください,再生し始めてください
401,曲をかけて,曲をかけて
402,室内の照明の色を変えることができますか,[house_place : 室内] の照明の色を変えることができますか
403,家の照明の色をシャッフルして,[house_place : 家] の照明の色を [player_setting : シャッフル] して
404,室内の明るい色を暗く変えることはできますか,[house_place : 室内] の明るい色を [color_type : 暗く] 変えることはできますか
406,ポップスが聞きたいです。流して,[music_genre : ポップス] が聞きたいです。流して
407,次の一時間はロック音楽を流して,[time : 次の一時間] は [music_genre : ロック] 音楽を流して
408,設定されているアラームは,設定されているアラームは
409,私のアラームを読んで,私のアラームを読んで
410,アラームは何時に設定されていますか,アラームは何時に設定されていますか
411,ジョークを言ってくれる,ジョークを言ってくれる
412,何か楽しいジョークを言って,何か [joke_type : 楽しい] ジョークを言って
413,私の部屋の照明を青色に変える,私の部屋の照明を [color_type : 青色] に変える
414,部屋の照明をロマンチックな色に変える,部屋の照明を [color_type : ロマンチック] な色に変える
415,快適な睡眠のために部屋の照明を変えて,[color_type : 快適な睡眠] のために部屋の照明を変えて
416,午前八時にアラームを設定,[time : 午前八時] にアラームを設定
417,午後四時にアラームを設定,[time : 午後四時] にアラームを設定
418,午前八時四十五分に目覚ましをかけて,[time : 午前八時四十五分] に目覚ましをかけて
422,最新ニュースは何ですか,最新ニュースは何ですか
424,速報を確認,速報を確認
425,アイドルのニュースにはどのようなものが入ってきていますか,[news_topic : アイドル] のニュースにはどのようなものが入ってきていますか
426,プラグソケット一をオンにして,[device_type : プラグソケット一] をオンにして
427,浴室の電気を消す,[house_place : 浴室] の電気を消す
428,浴室の照明を消して,[house_place : 浴室] の照明を消して
429,浴室の照明はオフ,[house_place : 浴室] の照明はオフ
430,只今の天気はどうですか,只今の天気はどうですか
431,金曜日の天気はどうですか,[date : 金曜日] の天気はどうですか
432,今外の天気はどうですか,今外の天気はどうですか
